assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value
CHEMBL3749261,CHEMBL3747273,CC(C)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5c4CNC5)ccc32)no1,8.05
CHEMBL3749261,CHEMBL3746953,Cc1cncc(NC(=O)n2ccc3cc(Oc4ncnc5c4CCNC5)ccc32)c1,6.55
CHEMBL3749261,CHEMBL3746595,O=C(Nc1cccc(C(F)(F)F)c1)n1ccc2cc(Oc3cc(CO)ncn3)ccc21,7.89
CHEMBL3749261,CHEMBL3746141,C[C@@H]1NCc2ncnc(Oc3ccc4c(ccn4C(=O)Nc4cc(C(C)(C)C)on4)c3)c21,7.66
CHEMBL3749261,CHEMBL3746897,C[C@@H]1Cc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cccc(C(F)(F)F)c3)c2)CN1,7.64
CHEMBL3749261,CHEMBL3746562,CC1(c2cc(NC(=O)n3ccc4cc(Oc5ncnc6c5CCNC6)ccc43)n[nH]2)CC1,8.30
CHEMBL3749261,CHEMBL3747481,O=C(Nc1cccc(C(F)(F)F)c1)n1ccc2cc(Oc3ncnc4c3CNC4)ccc21,7.54
CHEMBL3756334,CHEMBL3754141,O=C(CN1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1)c1ccc(Cl)cc1,5.37
CHEMBL3756334,CHEMBL101253,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,6.75
CHEMBL3756334,CHEMBL3752752,O=C(CN1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1)Nc1cccc(C(F)(F)F)c1,5.44
CHEMBL3756334,CHEMBL3753739,COc1ccc(-c2csc(NC(=O)CN3CCN(c4nnc(-c5ccccc5)c5ccccc45)CC3)n2)cc1,5.84
CHEMBL3756334,CHEMBL3753353,O=C(CN1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1)Nc1nccs1,5.38
CHEMBL3756334,CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,7.00
CHEMBL3756334,CHEMBL3754627,O=C(CN1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1)Nc1c(Cl)cccc1Cl,5.47
CHEMBL3756334,CHEMBL3752508,O=C(CN1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1)Nc1ccccc1,5.33
CHEMBL3756334,CHEMBL3752671,N#Cc1ccc(NC(=O)CN2CCN(c3nnc(-c4ccccc4)c4ccccc34)CC2)cc1,5.36
CHEMBL3756334,CHEMBL3753051,Cc1nc(NC(=O)CN2CCN(c3nnc(-c4ccccc4)c4ccccc34)CC2)sc1C(=O)Nc1ccccc1,6.40
CHEMBL3756334,CHEMBL3754257,CCOC(=O)c1ccc(NC(=O)CN2CCN(c3nnc(-c4ccccc4)c4ccccc34)CC2)cc1,6.46
CHEMBL3756334,CHEMBL3753534,O=C(CN1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1)Nc1ccc(Cl)cc1,5.42
CHEMBL3756334,CHEMBL3752786,O=C(CN1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1)c1ccccc1,5.34
CHEMBL3756334,CHEMBL3753162,O=C(CN1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1)Nc1nc(-c2ccccc2)cs1,5.62
CHEMBL3756334,CHEMBL3753226,O=C(CN1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1)Nc1nc(-c2ccc(Cl)cc2)cs1,5.51
CHEMBL3756334,CHEMBL3752096,CCOC(=O)c1sc(NC(=O)CN2CCN(c3nnc(-c4ccccc4)c4ccccc34)CC2)nc1C,5.50
CHEMBL3756334,CHEMBL3752606,Cc1ccc(C(=O)CN2CCN(c3nnc(-c4ccccc4)c4ccccc34)CC2)cc1,5.37
CHEMBL3756334,CHEMBL3754335,O=C(CN1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1)Nc1cccc(Cl)c1,5.39
CHEMBL3756334,CHEMBL3753316,COc1ccc(NC(=O)CN2CCN(c3nnc(-c4ccccc4)c4ccccc34)CC2)cc1,5.87
CHEMBL3756334,CHEMBL3754450,COc1cccc(C(=O)CN2CCN(c3nnc(-c4ccccc4)c4ccccc34)CC2)c1,5.47
CHEMBL3756334,CHEMBL3754319,COc1ccc(C(=O)CN2CCN(c3nnc(-c4ccccc4)c4ccccc34)CC2)cc1,5.65
CHEMBL3756334,CHEMBL3754536,COc1cccc(NC(=O)CN2CCN(c3nnc(-c4ccccc4)c4ccccc34)CC2)c1,5.81
CHEMBL3756334,CHEMBL3753656,Cc1ccc(NC(=O)CN2CCN(c3nnc(-c4ccccc4)c4ccccc34)CC2)cc1,5.37
CHEMBL3756334,CHEMBL3752391,CC(=O)c1sc(NC(=O)CN2CCN(c3nnc(-c4ccccc4)c4ccccc34)CC2)nc1C,5.46
CHEMBL3756334,CHEMBL3753854,O=C(CN1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1)Nc1ccccc1Cl,5.40
CHEMBL3756969,CHEMBL3752370,O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,7.65
CHEMBL3756969,CHEMBL3753904,COc1ccc(-c2cc(NC(=O)Nc3ccncc3)cc(C(F)(F)F)c2)cn1,6.44
CHEMBL3756969,CHEMBL3753157,COc1ccc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3nccs3)c2)cn1,6.41
CHEMBL3756969,CHEMBL3753811,O=C(Nc1nccs1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,6.97
CHEMBL3756969,CHEMBL3754556,O=C(Nc1cc(-c2cncnc2)cc(C(F)(F)F)c1)Nc1nccs1,7.06
CHEMBL3756969,CHEMBL3752248,O=C(Nc1nccs1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,7.16
CHEMBL3756969,CHEMBL3754301,Cn1cnc(-c2cc(NC(=O)Nc3ccncc3)cc(C(F)(F)F)c2)c1,6.65
CHEMBL3756969,CHEMBL3752008,O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)cc(C(F)(F)F)c1,7.67
CHEMBL3756969,CHEMBL3753836,COc1cc(NC(=O)Nc2ccncc2)cc(-c2cccnc2)c1OC,6.67
CHEMBL3756969,CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,8.85
CHEMBL3756969,CHEMBL3753886,O=C(Nc1ccncc1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,6.89
CHEMBL3756969,CHEMBL3752825,Cn1cnc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3ccncc3)c2)c1,6.45
CHEMBL3756969,CHEMBL3753532,COc1cc(NC(=O)Nc2ccccn2)cc(-c2c[nH]cn2)c1OC,7.48
CHEMBL3756969,CHEMBL3753208,O=C(Nc1ccccn1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F,7.06
CHEMBL3756969,CHEMBL3752404,O=C(Nc1ccncc1)Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1,7.03
CHEMBL3756969,CHEMBL3752129,COc1cc(NC(=O)Nc2nccs2)cc(-c2cn(C)cn2)c1OC,6.38
CHEMBL3756969,CHEMBL3754785,COc1ccc(-c2cc(NC(=O)Nc3ccccn3)cc(OC)c2OC)cn1,7.10
CHEMBL3756969,CHEMBL3754057,O=C(Nc1ccccn1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,7.28
CHEMBL3756969,CHEMBL3754709,COc1cc(NC(=O)Nc2nccs2)cc(-c2cccnc2)c1OC,6.54
CHEMBL3756969,CHEMBL3754722,COc1cc(NC(=O)Nc2ccncc2)cc(-c2cncnc2)c1OC,6.31
CHEMBL3756969,CHEMBL3753142,O=C(Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1)Nc1nccs1,7.24
CHEMBL3756969,CHEMBL3752916,Cn1cnc(-c2cc(NC(=O)Nc3nccs3)cc(C(F)(F)F)c2)c1,6.54
CHEMBL3762407,CHEMBL3759149,COc1cc2ncnc(Nc3ccccc3Cl)c2cc1OCCCCCC(=O)NO,6.16
CHEMBL3762407,CHEMBL3758940,COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OCCCCC(=O)NO,7.23
CHEMBL3762407,CHEMBL3759313,COc1cc2ncnc(Nc3ccccc3F)c2cc1OCCCCCCC(=O)NO,6.12
CHEMBL3762407,CHEMBL3758380,COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCCCCCCC(=O)NO,6.57
CHEMBL3762407,CHEMBL3758922,COc1cc2ncnc(Nc3ccccc3F)c2cc1OCCCCC(=O)NO,6.08
CHEMBL3762407,CHEMBL3759565,COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCCCCCC(=O)NO,6.28
CHEMBL3762407,CHEMBL3759041,COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCCCCC(=O)NO,6.34
CHEMBL3762407,CHEMBL3758839,COc1cc2ncnc(Nc3ccc(Cl)cc3)c2cc1OCCCCCCC(=O)NO,6.67
CHEMBL3762407,CHEMBL3759853,COc1cc2ncnc(Nc3ccccc3Cl)c2cc1OCCCCC(=O)NO,6.08
CHEMBL3762407,CHEMBL3760069,COc1cc2ncnc(Nc3ccccc3F)c2cc1OCCCC(=O)NO,6.06
CHEMBL3762407,CHEMBL3759111,COc1cc2ncnc(Nc3ccccc3F)c2cc1OCCCCCC(=O)NO,6.04
CHEMBL3762407,CHEMBL3759261,COc1cc2ncnc(Nc3ccc(Cl)cc3)c2cc1OCCCCCC(=O)NO,6.50
CHEMBL3762407,CHEMBL3759278,COc1cc2ncnc(Nc3ccccc3Cl)c2cc1OCCCC(=O)NO,6.07
CHEMBL3762407,CHEMBL3759279,COc1cc2ncnc(Nc3ccccc3Cl)c2cc1OCCCCCCC(=O)NO,6.44
CHEMBL3762407,CHEMBL3759186,COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OCCCCCCC(=O)NO,7.13
CHEMBL3762407,CHEMBL3759232,COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OCCCC(=O)NO,7.01
CHEMBL3762407,CHEMBL3758489,COc1cc2ncnc(Nc3ccc(Cl)cc3)c2cc1OCCCCC(=O)NO,6.66
CHEMBL3762407,CHEMBL24828,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,7.27
CHEMBL3762407,CHEMBL3758697,COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OCCCCCC(=O)NO,6.82
CHEMBL3762407,CHEMBL3759798,COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCCCC(=O)NO,6.42
CHEMBL3762407,CHEMBL3758229,COc1cc2ncnc(Nc3ccc(Cl)cc3)c2cc1OCCCC(=O)NO,6.74
CHEMBL3870505,CHEMBL1380839,CCN=C(S)NNc1nncc2ccccc12,8.14
CHEMBL3870505,CHEMBL3893698,CCN1C(=O)CS/C1=N/Nc1nncc2ccccc12,8.44
CHEMBL3870505,CHEMBL3982619,O=C1CS/C(=N/Nc2nncc3ccccc23)N1c1ccccc1,8.46
CHEMBL3870505,CHEMBL3900264,Clc1ccc(/C=C/C(=N/Nc2nncc3ccccc23)c2ccccc2)cc1,9.26
CHEMBL3870505,CHEMBL3966129,Clc1ccc(C(/C=C/c2ccccc2)=N\Nc2nncc3ccccc23)cc1,9.16
CHEMBL3870505,CHEMBL3979610,Fc1ccc(Nc2nncc3ccccc23)cc1,9.17
CHEMBL3870505,CHEMBL3927914,COc1ccc(NC(=S)NNc2nncc3ccccc23)cc1,8.24
CHEMBL3870505,CHEMBL3926223,NS(=O)(=O)c1ccc(Nc2nncc3ccccc23)cc1,8.01
CHEMBL3870505,CHEMBL3924500,S=C(NNc1nncc2ccccc12)Nc1ccccc1,8.21
CHEMBL3870505,CHEMBL3974626,COc1ccc(N2C(=O)CS/C2=N/Nc2nncc3ccccc23)cc1,8.62
CHEMBL3870505,CHEMBL3970399,O=S(=O)(Nc1nccs1)c1ccc(Nc2nncc3ccccc23)cc1,8.07
CHEMBL3870505,CHEMBL3978686,O=S(=O)(Nc1ccccn1)c1ccc(Nc2nncc3ccccc23)cc1,8.11
CHEMBL3870505,CHEMBL3896476,S=C(NNc1nncc2ccccc12)Nc1ccc(Cl)cc1,8.21
CHEMBL3870505,CHEMBL3897723,COc1ccc(/C=C/C(=N/Nc2nncc3ccccc23)c2ccc(Cl)cc2)cc1,9.39
CHEMBL3870505,CHEMBL3908272,O=S(=O)(Nc1ncccn1)c1ccc(Nc2nncc3ccccc23)cc1,8.07
CHEMBL3870505,CHEMBL3977192,NC(=S)NNc1nncc2ccccc12,8.12
CHEMBL3870505,CHEMBL3963403,Fc1ccc(/C=C/C(=N/Nc2nncc3ccccc23)c2ccccc2)cc1,9.06
CHEMBL3870505,CHEMBL3921710,CCCCN1C(=O)CS/C1=N/Nc1nncc2ccccc12,8.92
CHEMBL3870505,CHEMBL590878,Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1.[Cl-],8.29
CHEMBL3870505,CHEMBL3905411,CCCCNC(=S)NNc1nncc2ccccc12,8.35
CHEMBL3870505,CHEMBL3903713,C(=C/c1ccccc1)\C(=N\Nc1nncc2ccccc12)c1ccccc1,9.38
CHEMBL3870505,CHEMBL3915508,N#Cc1ccc(Nc2nncc3ccccc23)cc1,9.37
CHEMBL3870505,CHEMBL3983586,Cc1ccc(C(/C=C/c2ccc(F)cc2)=N\Nc2nncc3ccccc23)cc1,9.15
CHEMBL3870505,CHEMBL3950630,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3nncc4ccccc34)cc2)n1,9.11
CHEMBL3870505,CHEMBL3938794,O=C1CS/C(=N/Nc2nncc3ccccc23)N1,8.36
CHEMBL3870505,CHEMBL3912723,O=C1CS/C(=N/Nc2nncc3ccccc23)N1c1ccc(Cl)cc1,8.57
CHEMBL3870505,CHEMBL3899216,Cc1cc(NS(=O)(=O)c2ccc(Nc3nncc4ccccc34)cc2)no1,8.01
CHEMBL3870505,CHEMBL3906533,CCOC(=O)c1ccc(Nc2nncc3ccccc23)cc1,9.27
CHEMBL3870505,CHEMBL3937949,O=C(O)c1ccc(Nc2nncc3ccccc23)cc1,9.17
CHEMBL4012620,CHEMBL4101438,Cc1n[nH]c2nccc(-c3ccc(NC(=O)NCC(C)C)cc3)c12,5.06
CHEMBL4012620,CHEMBL4059958,CCc1cccc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(CO)c34)cc2)c1,5.47
CHEMBL4012620,CHEMBL4102831,Cc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4cccc(CN(C)C)c4)cc3)c12,4.80
CHEMBL4012620,CHEMBL4088552,Cc1ccc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(C)c34)cc2)cc1,5.25
CHEMBL4012620,CHEMBL4083050,Cc1cccc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(CO)c34)cc2)c1,5.31
CHEMBL4012620,CHEMBL4100372,Cc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4ccccc4N4CCOCC4)cc3)c12,4.43
CHEMBL4012620,CHEMBL4085010,Cc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4ccn[nH]4)cc3)c12,5.62
CHEMBL4012620,CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,4.57
CHEMBL4012620,CHEMBL4100492,Cc1n[nH]c2nccc(-c3ccc(NC(=O)NCCc4ccccc4)cc3)c12,5.01
CHEMBL4012620,CHEMBL4093721,Cc1n[nH]c2nccc(-c3ccc(NC(=O)NC4CC4)cc3)c12,5.34
CHEMBL4012620,CHEMBL4074755,CCCCCCNC(=O)Nc1ccc(-c2ccnc3[nH]nc(C)c23)cc1,4.98
CHEMBL4012620,CHEMBL4066145,Cc1n[nH]c2nccc(-c3ccc(NC(=O)NC(C)(C)C)cc3)c12,4.94
CHEMBL4012620,CHEMBL4091975,Cc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4cnc5ccccc5c4)cc3)c12,5.73
CHEMBL4012620,CHEMBL4087656,Cc1ccc(N2CCN(C)CC2)c(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(C)c34)cc2)c1,5.41
CHEMBL4012620,CHEMBL4103605,Cc1cccc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(C)c34)cc2)c1,5.91
CHEMBL4012620,CHEMBL4091741,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cc(O)nc4[nH]nc(C)c34)cc2)c1,5.73
CHEMBL4012620,CHEMBL4074745,Cc1n[nH]c2nccc(-c3ccc(NC(=O)NCCCCc4ccccc4)cc3)c12,4.96
CHEMBL4012620,CHEMBL4083910,Cc1ccc(N2CCOCC2)c(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(C)c34)cc2)c1,4.58
CHEMBL4012620,CHEMBL4096271,Cc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,5.39
CHEMBL4012620,CHEMBL4103890,Cc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4cccnc4)cc3)c12,5.51
CHEMBL4012620,CHEMBL4103897,Cc1n[nH]c2nccc(-c3ccc(NC(=O)NC4CCC4)cc3)c12,5.30
CHEMBL4012620,CHEMBL4060326,Cc1ccccc1NC(=O)Nc1ccc(-c2ccnc3[nH]nc(C)c23)cc1,5.36
CHEMBL4012620,CHEMBL4085974,Cc1n[nH]c2nccc(-c3ccc(NC(=O)NC4CCCC4)cc3)c12,5.21
CHEMBL4012620,CHEMBL4099624,Cc1cc(N2CCN(C)CC2)ccc1NC(=O)Nc1ccc(-c2ccnc3[nH]nc(C)c23)cc1,5.17
CHEMBL4012620,CHEMBL4101428,Cc1n[nH]c2nccc(-c3ccc(NC(=O)NCCCc4ccccc4)cc3)c12,5.41
CHEMBL4012620,CHEMBL4084878,Cc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4ccc(N(C)C)cc4)cc3)c12,5.04
CHEMBL4012620,CHEMBL4101778,Cc1n[nH]c2nccc(-c3ccc(NC(=S)Nc4cccc(C(F)(F)F)c4)cc3)c12,5.10
CHEMBL4012620,CHEMBL4087221,Cc1n[nH]c2nccc(-c3ccc(NC(=S)Nc4cccc(Br)c4)cc3)c12,5.21
CHEMBL4012620,CHEMBL4092765,Cc1n[nH]c2nccc(-c3ccc(NC(=O)NCc4ccccn4)cc3)c12,5.39
CHEMBL4012620,CHEMBL4074713,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(C)c34)cc2)c1,5.37
CHEMBL4012620,CHEMBL4065800,Cc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,5.72
CHEMBL4012620,CHEMBL4078084,Cc1n[nH]c2nccc(-c3ccc(NC(=O)NCc4ccco4)cc3)c12,5.46
CHEMBL4012620,CHEMBL223360,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,6.60
CHEMBL4012620,CHEMBL4064941,Cc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4cccc(N(C)C)c4)cc3)c12,5.16
CHEMBL4012620,CHEMBL4069008,Cc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,5.21
CHEMBL4012620,CHEMBL4079338,Cc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,5.50
CHEMBL4012620,CHEMBL4073536,CCN(CC)c1cccc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(C)c34)cc2)c1,4.38
CHEMBL4012620,CHEMBL4100645,Cc1cccc(NC(=O)Nc2ccc(-c3cc(O)nc4[nH]nc(C)c34)cc2)c1,5.91
CHEMBL4012620,CHEMBL4104034,Cc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4cccc(N5CCN(C)CC5)c4)cc3)c12,5.21
CHEMBL4012620,CHEMBL4062187,Cc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4ccccc4N4CCN(C)CC4)cc3)c12,5.38
CHEMBL4012620,CHEMBL4074518,CCc1cccc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(C)c34)cc2)c1,5.92
CHEMBL4012620,CHEMBL4092638,CCN(CC)c1ccc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(C)c34)cc2)cc1,5.27
CHEMBL4012620,CHEMBL4071997,Cc1n[nH]c2nccc(-c3ccc(NC(=O)NCc4cccs4)cc3)c12,5.75
CHEMBL4012620,CHEMBL4072731,Cc1cc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(C)c34)cc2)ccc1N1CCOCC1,5.64
CHEMBL4012620,CHEMBL4066302,Cc1cc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(C)c34)cc2)ccc1N1CCN(C)CC1,5.43
CHEMBL4330587,CHEMBL4438911,COc1ccc(C(=O)Nc2ccc(C(=O)N/N=C3\C(=O)Nc4ccccc43)cc2)cc1,5.47
CHEMBL4330587,CHEMBL4454772,COc1ccc2c(c1)/C(=N/NC(=O)c1ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc1)C(=O)N2,6.75
CHEMBL4330587,CHEMBL4540917,COc1ccc2c(c1)/C(=N/NC(=O)c1ccc(NC(=O)Nc3ccc(Cl)cc3)cc1)C(=O)N2,6.25
CHEMBL4330587,CHEMBL4473129,O=C1Nc2ccc(Br)cc2/C1=N/NC(=O)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,5.44
CHEMBL4330587,CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,6.96
CHEMBL4330587,CHEMBL4473172,O=C1Nc2ccccc2/C1=N/NC(=O)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,5.33
CHEMBL4330587,CHEMBL4590694,O=C(Nc1ccccc1)Nc1ccc(C(=O)N/N=C2\C(=O)Nc3ccc(F)cc32)cc1,5.38
CHEMBL4330587,CHEMBL4577123,O=C(Nc1ccccc1)Nc1ccc(C(=O)N/N=C2\C(=O)Nc3ccc(Cl)cc32)cc1,5.40
CHEMBL4330587,CHEMBL4436907,O=C(Nc1ccc(Cl)cc1)Nc1ccc(C(=O)N/N=C2\C(=O)Nc3ccc(Cl)cc32)cc1,5.40
CHEMBL4330587,CHEMBL4458736,COc1ccc(NC(=O)Nc2ccc(C(=O)N/N=C3\C(=O)Nc4ccc(F)cc43)cc2)cc1,5.42
CHEMBL4330587,CHEMBL4476746,COc1ccc(C(=O)Nc2ccc(C(=O)N/N=C3\C(=O)Nc4ccc(Cl)cc43)cc2)cc1,5.74
CHEMBL4330587,CHEMBL4439297,COc1ccc(C(=O)Nc2ccc(C(=O)N/N=C3\C(=O)Nc4ccc(F)cc43)cc2)cc1,5.53
CHEMBL4330587,CHEMBL4580040,COc1cccc(NC(=O)Nc2ccc(C(=O)N/N=C3\C(=O)Nc4ccc(Cl)cc43)cc2)c1,6.34
CHEMBL4330587,CHEMBL4471270,COc1cccc(NC(=O)Nc2ccc(C(=O)N/N=C3\C(=O)Nc4ccc(Br)cc43)cc2)c1,6.35
CHEMBL4330587,CHEMBL4461094,O=C(Nc1ccc(C(=O)N/N=C2\C(=O)Nc3ccc(Br)cc32)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,6.62
CHEMBL4330587,CHEMBL4559188,O=C(Nc1ccc(Cl)cc1)Nc1ccc(C(=O)N/N=C2\C(=O)Nc3ccc(Br)cc32)cc1,5.43
CHEMBL4330587,CHEMBL4435024,O=C1Nc2ccc(F)cc2/C1=N/NC(=O)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,5.34
CHEMBL4330587,CHEMBL4452275,O=C(Nc1ccccc1)Nc1ccc(C(=O)N/N=C2\C(=O)Nc3ccccc32)cc1,5.36
CHEMBL4330587,CHEMBL4590038,COc1ccc2c(c1)/C(=N/NC(=O)c1ccc(NC(=O)Nc3ccccc3)cc1)C(=O)N2,6.31
CHEMBL4330587,CHEMBL4450127,COc1ccc(NC(=O)Nc2ccc(C(=O)N/N=C3\C(=O)Nc4ccc(Cl)cc43)cc2)cc1,5.60
CHEMBL4330587,CHEMBL4463359,COc1ccc(C(=O)Nc2ccc(C(=O)N/N=C3\C(=O)Nc4ccc(Br)cc43)cc2)cc1,6.15
CHEMBL4330587,CHEMBL4553770,COc1ccc(NC(=O)Nc2ccc(C(=O)N/N=C3\C(=O)Nc4ccc(OC)cc43)cc2)cc1,6.29
CHEMBL4330587,CHEMBL4457815,COc1cccc(NC(=O)Nc2ccc(C(=O)N/N=C3\C(=O)Nc4ccc(OC)cc43)cc2)c1,6.57
CHEMBL4330587,CHEMBL4577116,O=C(Nc1ccc(C(=O)N/N=C2\C(=O)Nc3ccc(Cl)cc32)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,5.56
CHEMBL4330587,CHEMBL4582488,O=C(Nc1ccccc1)Nc1ccc(C(=O)N/N=C2\C(=O)Nc3ccc(Br)cc32)cc1,5.45
CHEMBL4330587,CHEMBL4520313,O=C(Nc1ccc(Cl)cc1)Nc1ccc(C(=O)N/N=C2\C(=O)Nc3ccccc32)cc1,5.36
CHEMBL4330587,CHEMBL4465659,COc1ccc(NC(=O)Nc2ccc(C(=O)N/N=C3\C(=O)Nc4ccccc43)cc2)cc1,5.38
CHEMBL4330587,CHEMBL4583526,COc1ccc(NC(=O)Nc2ccc(C(=O)N/N=C3\C(=O)Nc4ccc(Br)cc43)cc2)cc1,5.91
CHEMBL4330587,CHEMBL4443027,O=C(Nc1ccc(Cl)cc1)Nc1ccc(C(=O)N/N=C2\C(=O)Nc3ccc(F)cc32)cc1,5.37
CHEMBL4330587,CHEMBL4467628,O=C1Nc2ccc(Cl)cc2/C1=N/NC(=O)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,5.38
CHEMBL4330587,CHEMBL4469330,COc1ccc(C(=O)Nc2ccc(C(=O)N/N=C3\C(=O)Nc4ccc(OC)cc43)cc2)cc1,6.55
CHEMBL4330587,CHEMBL4469902,COc1ccc2c(c1)/C(=N/NC(=O)c1ccc(NC(=O)c3ccc(Cl)cc3)cc1)C(=O)N2,6.34
CHEMBL4736486,CHEMBL4795436,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4Cl)cc3)c2cc1OC,6.50
CHEMBL4736486,CHEMBL4800071,COc1cc2ncnc(Nc3ccc(NC(=O)c4cccc(F)c4)cc3)c2cc1OC,7.33
CHEMBL4736486,CHEMBL4753664,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4F)cc3)c2cc1OC,7.10
CHEMBL4736486,CHEMBL4790511,CCc1ccc(C(=O)Nc2ccc(Nc3ncnc4cc(OC)c(OC)cc34)cc2)cc1,6.42
CHEMBL4736486,CHEMBL4799534,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccc(C(F)(F)F)cc4)cc3)c2cc1OC,5.07
CHEMBL4736486,CHEMBL127907,COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,7.13
CHEMBL4736486,CHEMBL4776193,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccc(C(C)(C)C)cc4)cc3)c2cc1OC,6.58
CHEMBL4736486,CHEMBL4790424,CNC(=O)c1cc(Oc2ccc(NC(=O)c3cccc(C(F)(F)F)c3)cc2)ccn1,6.34
CHEMBL4736486,CHEMBL4758393,COc1cc2ncnc(Nc3ccc(NC(=O)c4c(F)cccc4F)cc3)c2cc1OC,6.24
